Element,  Total(W), Total(var),  I2R(W), I2X(var), No-load(W), No-load(var)
Line.RBT_1817468, 0.5623071, 0.02949339, 0.5623071, 0.02949339, 0, 0
Line.RBT_1808225, 0.007485197, -0.002578268, 0.007485197, -0.002578268, 0, 0
Line.RBT_1821887, 0.229656, 0.01104079, 0.229656, 0.01104079, 0, 0
Line.RBT_1825230, 0.09899888, 0.00407046, 0.09899888, 0.00407046, 0, 0
Line.RBT_1824610, 0.02856961, -0.002052757, 0.02856961, -0.002052757, 0, 0
Line.RBT_1808059, 0.2146002, 0.0103543, 0.2146002, 0.0103543, 0, 0
Line.RBT_1824255, 0.06557215, 0.002700161, 0.06557215, 0.002700161, 0, 0
Line.RBT_1809083, 0.0146355, 0.0001172526, 0.0146355, 0.0001172526, 0, 0
Line.RBT_2309840, 0.6977025, 0.03656722, 0.6977025, 0.03656722, 0, 0
Line.RBT_1836140, 0.001613401, -0.003402884, 0.001613401, -0.003402884, 0, 0
Line.RBT_1833037, 0.676756, 0.03580762, 0.676756, 0.03580762, 0, 0
Line.RBT_1826765, 0.1627986, 0.0080329, 0.1627986, 0.0080329, 0, 0
Line.RBT_1836412, 0.1429536, 0.006196422, 0.1429536, 0.006196422, 0, 0
Line.RBT_1818932, 0.04551224, 0.001881805, 0.04551224, 0.001881805, 0, 0
Line.RBT_1830150, 0.04483513, 0.001295373, 0.04483513, 0.001295373, 0, 0
Line.RBT_1830983, 0.05125016, 0.001554427, 0.05125016, 0.001554427, 0, 0
Line.RBT_1830977, 0.4865365, 0.0247734, 0.4865365, 0.0247734, 0, 0
Line.RBT_1827883, 0.02572752, 0.0003911709, 0.02572752, 0.0003911709, 0, 0
Line.RBT_1824788, 0.009785643, -7.31699E-005, 0.009785643, -7.31699E-005, 0, 0
Line.RBT_1808493, 0.03238621, 0.0005450137, 0.03238621, 0.0005450137, 0, 0
Line.RBT_1808419, 0.065262, 0.003006176, 0.065262, 0.003006176, 0, 0
Line.RBT_1821548, 0.270439, 0.01358173, 0.270439, 0.01358173, 0, 0
Line.RBT_1818913, 0.02714329, 0.001155925, 0.02714329, 0.001155925, 0, 0
Line.RBT_1830147, 0.001836721, -0.0006581709, 0.001836721, -0.0006581709, 0, 0
Line.RBT_1835625, 2.033418, 0.1052547, 2.033418, 0.1052547, 0, 0
Line.RBT_1834499, 0.1634879, 0.008520833, 0.1634879, 0.008520833, 0, 0
Line.RBT_1837374, 0.2182113, 0.01020597, 0.2182113, 0.01020597, 0, 0
Line.RBT_1837274, 0.1317516, 0.005567854, 0.1317516, 0.005567854, 0, 0
Line.RBT_1831549, 0.001852038, -0.005147744, 0.001852038, -0.005147744, 0, 0
Line.RBT_1825666, 0.03546103, -0.001073818, 0.03546103, -0.001073818, 0, 0
Line.RBT_1808447, 1.86538E-005, -0.002953214, 1.86538E-005, -0.002953214, 0, 0
Line.RBT_1808128, 0.127482, 0.005860483, 0.127482, 0.005860483, 0, 0
Line.RBT_1808129, 0.0463631, 0.0004816562, 0.0463631, 0.0004816562, 0, 0
Line.RBT_1808233, 0.02415371, -0.0007553845, 0.02415371, -0.0007553845, 0, 0
Line.RBT_1808112, 0.003466535, -0.0002518425, 0.003466535, -0.0002518425, 0, 0
Line.RBT_1808113, 0.02377745, 0.0008845507, 0.02377745, 0.0008845507, 0, 0
Line.RBT_1830989, 0.1868713, 0.009028214, 0.1868713, 0.009028214, 0, 0
Line.RBT_1832586, 0.02281177, 0.000816203, 0.02281177, 0.000816203, 0, 0
Line.RBT_1832957, 0.01180987, -0.0004577991, 0.01180987, -0.0004577991, 0, 0
Line.RBT_1832690, 0.9614709, 0.04746112, 0.9614709, 0.04746112, 0, 0
Line.RBT_1833745, 0.001707528, -0.0003991469, 0.001707528, -0.0003991469, 0, 0
Line.RBT_1833949, 0.2496082, 0.01252582, 0.2496082, 0.01252582, 0, 0
Line.RBT_1835679, 0.009988396, -0.001209008, 0.009988396, -0.001209008, 0, 0
Line.RBT_1838324, -4.214414E-010, -0.0008377518, -4.214414E-010, -0.0008377518, 0, 0
Line.RBT_1824025, 0.01277887, -0.004358018, 0.01277887, -0.004358018, 0, 0
Line.RBT_1808207, 0.5386356, 0.02562551, 0.5386356, 0.02562551, 0, 0
Line.RBT_1808089, 0.7994371, 0.04201976, 0.7994371, 0.04201976, 0, 0
Line.RBT_1808090, 0.3426889, 0.01725036, 0.3426889, 0.01725036, 0, 0
Line.RBT_1818414, 0.0232616, 0.0001580021, 0.0232616, 0.0001580021, 0, 0
Line.RBT_1818906, 3.525233E-010, -0.0002914159, 3.525233E-010, -0.0002914159, 0, 0
Line.RBT_1808309, 0.2484367, 0.01199609, 0.2484367, 0.01199609, 0, 0
Line.RBT_1830980, 0.07121291, 0.002452769, 0.07121291, 0.002452769, 0, 0
Line.RBT_1832952, 0.592189, 0.02828518, 0.592189, 0.02828518, 0, 0
Line.RBT_1832357, 0.4917222, 0.0233554, 0.4917222, 0.0233554, 0, 0
Line.RBT_1820049, 0.01214202, -0.000484775, 0.01214202, -0.000484775, 0, 0
Line.RBT_1807806, 0.05181841, -0.0001822662, 0.05181841, -0.0001822662, 0, 0
Line.RBT_1807813, 0.1338521, 0.00674115, 0.1338521, 0.00674115, 0, 0
Line.RBT_1807814, 0.002444395, -0.0008364695, 0.002444395, -0.0008364695, 0, 0
Line.RBT_1807815, 0.02224087, 3.969002E-007, 0.02224087, 3.969002E-007, 0, 0
Line.RBT_1807816, 0.05544463, 0.0006097727, 0.05544463, 0.0006097727, 0, 0
Line.RBT_1833615, 8.376256, 0.4431732, 8.376256, 0.4431732, 0, 0
Line.RBT_1831231, 0.0452677, 0.002080293, 0.0452677, 0.002080293, 0, 0
Line.RBT_1833440, 0.02831665, 9.857089E-005, 0.02831665, 9.857089E-005, 0, 0
Line.RBT_1820909, 0.0626688, 0.001987995, 0.0626688, 0.001987995, 0, 0
Line.RBT_1809820, 1.200174, 0.03997422, 1.200174, 0.03997422, 0, 0
Line.RBT_1826959, -4.01428E-011, -0.0004982079, -4.01428E-011, -0.0004982079, 0, 0
Line.RBT_2307022, 0.001034896, -0.0005447818, 0.001034896, -0.0005447818, 0, 0
Line.RBT_2320989, 0.1416923, 0.0064378, 0.1416923, 0.0064378, 0, 0
Line.RBT_1830981, 1.191817, 0.06247956, 1.191817, 0.06247956, 0, 0
Line.RBT_1807700, 0.03432915, 0.0004438215, 0.03432915, 0.0004438215, 0, 0
Line.RBT_1807881, 0.1949302, 0.009588233, 0.1949302, 0.009588233, 0, 0
Line.RBT_1809088, 0.03671933, 0.001063669, 0.03671933, 0.001063669, 0, 0
Line.RBT_1824250, 0.1832557, 0.00831694, 0.1832557, 0.00831694, 0, 0
Line.RBT_1821560, 0.004881342, -0.002865765, 0.004881342, -0.002865765, 0, 0
Line.RBT_1818412, 0.008610021, -0.0003893417, 0.008610021, -0.0003893417, 0, 0
Line.RBT_1831236, 0.02106717, -0.004258373, 0.02106717, -0.004258373, 0, 0
Line.RBT_1832685, 0.6476841, 0.03319194, 0.6476841, 0.03319194, 0, 0
Line.RBT_1808151, 0.1008218, 0.004394034, 0.1008218, 0.004394034, 0, 0
Line.RBT_1808087, 0.3377475, 0.01664646, 0.3377475, 0.01664646, 0, 0
Line.RBT_1808450, 0.201349, 0.006423123, 0.201349, 0.006423123, 0, 0
Line.RBT_1808451, 0.06087146, 0.001831048, 0.06087146, 0.001831048, 0, 0
Line.RBT_1829995, 0.1399088, 0.002433262, 0.1399088, 0.002433262, 0, 0
Line.RBT_1830975, 0.06273806, 0.002366258, 0.06273806, 0.002366258, 0, 0
Line.RBT_1828582, 0.02051175, 0.0007169951, 0.02051175, 0.0007169951, 0, 0
Line.RBT_1833533, 1.921841E-005, -0.001406893, 1.921841E-005, -0.001406893, 0, 0
Line.RBT_1809895, 0.1724465, 0.007786854, 0.1724465, 0.007786854, 0, 0
Line.RBT_1808268, -3.477943E-011, -0.0009049096, -3.477943E-011, -0.0009049096, 0, 0
Line.RBT_1821561, 0.1971769, 0.009110164, 0.1971769, 0.009110164, 0, 0
Line.RBT_1824779, 0.15287, 0.007658578, 0.15287, 0.007658578, 0, 0
Line.RBT_1824780, 0.04448207, 0.001656951, 0.04448207, 0.001656951, 0, 0
Line.RBT_1807939, 2.710523, 0.1435134, 2.710523, 0.1435134, 0, 0
Line.RBT_1827792, 0.427858, 0.02144024, 0.427858, 0.02144024, 0, 0
Line.RBT_1827373, 0.2774538, 0.01339706, 0.2774538, 0.01339706, 0, 0
Line.RBT_1818410, 0.0361512, 0.001394306, 0.0361512, 0.001394306, 0, 0
Line.RBT_1808179, 4.191049E-006, -0.000632684, 4.191049E-006, -0.000632684, 0, 0
Line.RBT_1831762, 0.05140331, 0.002250446, 0.05140331, 0.002250446, 0, 0
Line.RBT_1832227, 0.02586437, 0.0005390459, 0.02586437, 0.0005390459, 0, 0
Line.RBT_1832100, 0.002994382, -0.0003888042, 0.002994382, -0.0003888042, 0, 0
Line.RBT_1809804, 0.1378986, 0.006385493, 0.1378986, 0.006385493, 0, 0
Line.RBT_1820283, 0.007088386, -0.0001402632, 0.007088386, -0.0001402632, 0, 0
Line.RBT_1830528, 0.007797093, 0.0001614411, 0.007797093, 0.0001614411, 0, 0
Line.RBT_1808297, 0.1451134, 0.00651657, 0.1451134, 0.00651657, 0, 0
Line.RBT_1820915, -1.160608E-010, -0.000854341, -1.160608E-010, -0.000854341, 0, 0
Line.RBT_1831239, 0.1449795, 0.006294161, 0.1449795, 0.006294161, 0, 0
Line.RBT_1832110, 0.05813865, 0.00258542, 0.05813865, 0.00258542, 0, 0
Line.RBT_1832581, 5.842254E-011, -0.0008064417, 5.842254E-011, -0.0008064417, 0, 0
Line.RBT_1835628, 0.01944084, 0.0005669646, 0.01944084, 0.0005669646, 0, 0
Line.RBT_1835389, 0.04741815, 0.001317562, 0.04741815, 0.001317562, 0, 0
Line.RBT_1836203, -1.680496E-010, -0.0007492391, -1.680496E-010, -0.0007492391, 0, 0
Line.RBT_1834550, 7.930346E-011, -0.001145729, 7.930346E-011, -0.001145729, 0, 0
Line.RBT_1834930, 0.01182324, -0.0007288186, 0.01182324, -0.0007288186, 0, 0
Line.RBT_1835213, 0.1003162, 0.003956039, 0.1003162, 0.003956039, 0, 0
Line.RBT_1838330, 0.09587676, 0.004418351, 0.09587676, 0.004418351, 0, 0
Line.RBT_1839087, 0.002813347, -0.0003227582, 0.002813347, -0.0003227582, 0, 0
Line.RBT_1837277, 0.003431062, -5.458762E-005, 0.003431062, -5.458762E-005, 0, 0
Line.RBT_1836854, -1.525504E-010, -0.001466655, -1.525504E-010, -0.001466655, 0, 0
Line.RBT_1837994, 0.05538057, 0.001499725, 0.05538057, 0.001499725, 0, 0
Line.RBT_1832116, 0.02087531, -0.00279183, 0.02087531, -0.00279183, 0, 0
Line.RBT_1832352, 1.574389, 0.08320526, 1.574389, 0.08320526, 0, 0
Line.RBT_1825491, 0.09262834, 0.004450735, 0.09262834, 0.004450735, 0, 0
Line.RBT_1829996, 0.8378291, 0.04383797, 0.8378291, 0.04383797, 0, 0
Line.RBT_1827899, 0.05417651, 0.002457644, 0.05417651, 0.002457644, 0, 0
Line.RBT_1826937, 0.02513945, -0.001186821, 0.02513945, -0.001186821, 0, 0
Line.RBT_1838146, 0.06261217, 0.002810979, 0.06261217, 0.002810979, 0, 0
Line.RBT_1818148, 0.02169178, -0.0002861928, 0.02169178, -0.0002861928, 0, 0
Line.RBT_1819479, 0.001741355, -0.0009516976, 0.001741355, -0.0009516976, 0, 0
Line.RBT_1807655, 0.00608367, -0.003294246, 0.00608367, -0.003294246, 0, 0
Line.RBT_1808185, 0.1529684, 0.004658811, 0.1529684, 0.004658811, 0, 0
Line.RBT_1828488, 7.772133E-006, -0.0002908999, 7.772133E-006, -0.0002908999, 0, 0
Line.RBT_1833941, 0.1009943, 0.004700931, 0.1009943, 0.004700931, 0, 0
Line.RBT_1809883, 0.06026124, 0.001803307, 0.06026124, 0.001803307, 0, 0
Line.RBT_1807876, 0.004031413, -0.0004833763, 0.004031413, -0.0004833763, 0, 0
Line.RBT_1831966, 0.2005375, 0.01011751, 0.2005375, 0.01011751, 0, 0
Line.RBT_1827052, 0.0002445755, -0.0007279338, 0.0002445755, -0.0007279338, 0, 0
Line.RBT_1828165, 0.09540633, 0.004478008, 0.09540633, 0.004478008, 0, 0
Line.RBT_1826137, 0.6304449, 0.03141503, 0.6304449, 0.03141503, 0, 0
Line.RBT_1829369, 0.1583992, 0.007800433, 0.1583992, 0.007800433, 0, 0
Line.RBT_1830016, 4.278906E-011, -0.001205953, 4.278906E-011, -0.001205953, 0, 0
Line.RBT_1830973, 0.005688812, -0.005047955, 0.005688812, -0.005047955, 0, 0
Line.RBT_1833945, -7.4622E-010, -0.000464871, -7.4622E-010, -0.000464871, 0, 0
Line.RBT_1833438, 0.03103744, 0.001077458, 0.03103744, 0.001077458, 0, 0
Line.RBT_1833432, 0.0606357, 0.002339982, 0.0606357, 0.002339982, 0, 0
Line.RBT_1834305, 0.01636463, -0.002712293, 0.01636463, -0.002712293, 0, 0
Line.RBT_1836012, 5.411908E-010, -0.0006775452, 5.411908E-010, -0.0006775452, 0, 0
Line.RBT_1838054, 0.007186615, -0.004992079, 0.007186615, -0.004992079, 0, 0
Line.RBT_1838264, 0.004904623, 1.468744E-005, 0.004904623, 1.468744E-005, 0, 0
Line.RBT_1838845, 7.167377E-010, -0.002509697, 7.167377E-010, -0.002509697, 0, 0
Line.RBT_1809841, 0.1632543, 0.008398671, 0.1632543, 0.008398671, 0, 0
Line.RBT_1817519, 0.01438571, 0.0003096927, 0.01438571, 0.0003096927, 0, 0
Line.RBT_1808457, 0.1803848, 0.006711558, 0.1803848, 0.006711558, 0, 0
Line.RBT_1807694, 0.1872369, 0.008843936, 0.1872369, 0.008843936, 0, 0
Line.RBT_1807698, 0.003933059, -0.001913164, 0.003933059, -0.001913164, 0, 0
Line.RBT_1807666, 0.05031977, 0.002141708, 0.05031977, 0.002141708, 0, 0
Line.RBT_1807668, 0.936314, 0.04936673, 0.936314, 0.04936673, 0, 0
Line.RBT_1807669, 0.0561386, 0.002312048, 0.0561386, 0.002312048, 0, 0
Line.RBT_1807672, 0.2381417, 0.01181349, 0.2381417, 0.01181349, 0, 0
Line.RBT_1807675, 0.03843275, -0.0002365843, 0.03843275, -0.0002365843, 0, 0
Line.RBT_1807676, 0.3034692, 0.01509337, 0.3034692, 0.01509337, 0, 0
Line.RBT_1807678, 0.02814505, 0.001128735, 0.02814505, 0.001128735, 0, 0
Line.RBT_1807818, 0.02088648, 0.0009005255, 0.02088648, 0.0009005255, 0, 0
Line.RBT_1807824, 0.6435028, 0.03306638, 0.6435028, 0.03306638, 0, 0
Line.RBT_1837006, 0.01106221, 0.0004179582, 0.01106221, 0.0004179582, 0, 0
Line.RBT_1829892, 0.000581545, -0.001550018, 0.000581545, -0.001550018, 0, 0
Line.RBT_1826296, 1.377533E-006, -0.0007368684, 1.377533E-006, -0.0007368684, 0, 0
Line.RBT_1828171, 0.001385751, -0.0004113702, 0.001385751, -0.0004113702, 0, 0
Line.RBT_1827881, 0.604713, 0.03115087, 0.604713, 0.03115087, 0, 0
Line.RBT_1808125, 0.003315189, -0.0008806333, 0.003315189, -0.0008806333, 0, 0
Line.RBT_2334808, 0.0001942976, -0.00114791, 0.0001942976, -0.00114791, 0, 0
Line.RBT_2332111, 0.5816489, 0.03035528, 0.5816489, 0.03035528, 0, 0
Line.RBT_2332660, 0.8002207, 0.04193039, 0.8002207, 0.04193039, 0, 0
Line.RBT_1817516, 0.0197886, -0.002123279, 0.0197886, -0.002123279, 0, 0
Line.RBT_1807812, 1.024411, 0.05151855, 1.024411, 0.05151855, 0, 0
Line.RBT_1807801, 0.02891964, 0.001037136, 0.02891964, 0.001037136, 0, 0
Line.RBT_1807802, 0.004464028, -0.002941937, 0.004464028, -0.002941937, 0, 0
Line.RBT_1827896, 0.01895341, 0.0004111256, 0.01895341, 0.0004111256, 0, 0
Line.RBT_1836136, -3.110437E-010, -0.0003713461, -3.110437E-010, -0.0003713461, 0, 0
Line.RBT_1837079, 0.02924071, 0.001009532, 0.02924071, 0.001009532, 0, 0
Line.RBT_1837080, 0.0590209, 0.002620738, 0.0590209, 0.002620738, 0, 0
Line.RBT_1805081, 0.04528446, 0.0009629406, 0.04528446, 0.0009629406, 0, 0
Line.RBT_1807827, 0.0001465669, -0.001225581, 0.0001465669, -0.001225581, 0, 0
Line.RBT_1807830, 0.03405807, 0.0007326683, 0.03405807, 0.0007326683, 0, 0
Line.RBT_1809922, 0.1923394, 0.009587703, 0.1923394, 0.009587703, 0, 0
Line.RBT_1808208, 0.0684915, 0.002254753, 0.0684915, 0.002254753, 0, 0
Line.RBT_1808274, 1.761326E-006, -0.0009289864, 1.761326E-006, -0.0009289864, 0, 0
Line.RBT_1816385, 2.691224, 0.1397767, 2.691224, 0.1397767, 0, 0
Line.RBT_1819464, 0.002076701, -0.0007690347, 0.002076701, -0.0007690347, 0, 0
Line.RBT_1821155, 0.1217079, 0.006179718, 0.1217079, 0.006179718, 0, 0
Line.RBT_1807891, 0.05824249, 0.001355447, 0.05824249, 0.001355447, 0, 0
Line.RBT_1807894, 7.558956E-011, -0.0009760878, 7.558956E-011, -0.0009760878, 0, 0
Line.RBT_1807895, 0.04078879, 0.001204685, 0.04078879, 0.001204685, 0, 0
Line.RBT_1807896, 0.02175443, -0.0007778444, 0.02175443, -0.0007778444, 0, 0
Line.RBT_1807897, 0.08236002, 0.003930105, 0.08236002, 0.003930105, 0, 0
Line.RBT_1807900, 1.971287E-010, -0.001046918, 1.971287E-010, -0.001046918, 0, 0
Line.RBT_1807986, 0.0001238525, -0.001362532, 0.0001238525, -0.001362532, 0, 0
Line.RBT_1837520, 0.127467, 0.006137509, 0.127467, 0.006137509, 0, 0
Line.RBT_1836207, 0.08205777, 0.003168547, 0.08205777, 0.003168547, 0, 0
Line.RBT_1836638, 0.0989817, 0.004566619, 0.0989817, 0.004566619, 0, 0
Line.RBT_1836733, 0.2281143, 0.01097467, 0.2281143, 0.01097467, 0, 0
Line.RBT_1834547, 0.06459508, 0.002851269, 0.06459508, 0.002851269, 0, 0
Line.RBT_1835027, 0.03657628, -0.001222416, 0.03657628, -0.001222416, 0, 0
Line.RBT_1828978, 0.03367593, 0.0003870582, 0.03367593, 0.0003870582, 0, 0
Line.RBT_1807495, 0.2985785, 0.01490527, 0.2985785, 0.01490527, 0, 0
Line.RBT_1820720, 0.1470237, 0.007056697, 0.1470237, 0.007056697, 0, 0
Line.RBT_1820706, 0.5082942, 0.02633906, 0.5082942, 0.02633906, 0, 0
Line.RBT_1816355, 0.4057268, 0.02044331, 0.4057268, 0.02044331, 0, 0
Line.RBT_1816256, 0.2462394, 0.01208288, 0.2462394, 0.01208288, 0, 0
Line.RBT_1808456, 0.09581861, 0.004592268, 0.09581861, 0.004592268, 0, 0
Line.RBT_1809714, 0.03919044, 0.0007680764, 0.03919044, 0.0007680764, 0, 0
Line.RBT_1809823, 0.03003675, -0.000241243, 0.03003675, -0.000241243, 0, 0
Line.RBT_1834637, 0.09742764, 0.004220306, 0.09742764, 0.004220306, 0, 0
Line.RBT_1833612, 0.01866309, 0.0003409292, 0.01866309, 0.0003409292, 0, 0
Line.RBT_1833611, 0.09718303, 0.004929643, 0.09718303, 0.004929643, 0, 0
Line.RBT_1836134, 0.1083114, 0.005561999, 0.1083114, 0.005561999, 0, 0
Line.RBT_1835383, 0.08455752, 0.003808574, 0.08455752, 0.003808574, 0, 0
Line.RBT_1835623, 0.02406631, 0.001054346, 0.02406631, 0.001054346, 0, 0
Line.RBT_1835758, 0.01162318, 0.0001383339, 0.01162318, 0.0001383339, 0, 0
Line.RBT_1828835, 0.05120487, 0.002018142, 0.05120487, 0.002018142, 0, 0
Line.RBT_1829217, 0.1444559, 0.00695977, 0.1444559, 0.00695977, 0, 0
Line.RBT_1827885, 0.5012405, 0.02609881, 0.5012405, 0.02609881, 0, 0
Line.RBT_1816352, 0.03423315, 0.001110929, 0.03423315, 0.001110929, 0, 0
Line.RBT_1823487, 0.08690075, 0.00445872, 0.08690075, 0.00445872, 0, 0
Line.RBT_1807750, 0.388201, 0.02005405, 0.388201, 0.02005405, 0, 0
Line.RBT_1807928, 0.6484278, 0.03326145, 0.6484278, 0.03326145, 0, 0
Line.RBT_1807929, 0.4508062, 0.02286576, 0.4508062, 0.02286576, 0, 0
Line.RBT_1807930, 0.008378798, -7.820337E-005, 0.008378798, -7.820337E-005, 0, 0
Line.RBT_1807933, 0.04580919, 0.001210145, 0.04580919, 0.001210145, 0, 0
Line.RBT_1807934, 0.02549898, 0.000887039, 0.02549898, 0.000887039, 0, 0
Line.RBT_1807935, 0.1825113, 0.009141167, 0.1825113, 0.009141167, 0, 0
Line.RBT_1807936, 0.03825594, 0.001626267, 0.03825594, 0.001626267, 0, 0
Line.RBT_1807937, 0.003818092, 6.110911E-005, 0.003818092, 6.110911E-005, 0, 0
Line.RBT_1805100, 0.3354479, 0.01719561, 0.3354479, 0.01719561, 0, 0
Line.RBT_1807394, 0.6515213, 0.03391746, 0.6515213, 0.03391746, 0, 0
Line.RBT_1807395, 0.03363679, 0.001273283, 0.03363679, 0.001273283, 0, 0
Line.RBT_1807734, 0.4736536, 0.02016851, 0.4736536, 0.02016851, 0, 0
Line.RBT_1807769, 0.01526199, 0.0003849135, 0.01526199, 0.0003849135, 0, 0
Line.RBT_1807770, 0.0003999785, -0.0007346378, 0.0003999785, -0.0007346378, 0, 0
Line.RBT_1807771, 0.0001502944, -0.0003715365, 0.0001502944, -0.0003715365, 0, 0
Line.RBT_1807772, 0.2865118, 0.01325168, 0.2865118, 0.01325168, 0, 0
Line.RBT_1807773, 0.21102, 0.01077351, 0.21102, 0.01077351, 0, 0
Line.RBT_1807774, 0.09059875, 0.0039783, 0.09059875, 0.0039783, 0, 0
Line.RBT_1807775, 0.2379686, 0.01230497, 0.2379686, 0.01230497, 0, 0
Line.RBT_1807776, 0.0001595197, -0.000228915, 0.0001595197, -0.000228915, 0, 0
Line.RBT_1807779, 0.2675612, 0.01383803, 0.2675612, 0.01383803, 0, 0
Line.RBT_1807780, 0.06677519, 0.002581627, 0.06677519, 0.002581627, 0, 0
Line.RBT_1822160, 0.02233797, 0.0003782387, 0.02233797, 0.0003782387, 0, 0
Line.RBT_1820914, 0.06540376, 0.001773817, 0.06540376, 0.001773817, 0, 0
Line.RBT_1821311, 0.04505658, -0.000509101, 0.04505658, -0.000509101, 0, 0
Line.RBT_1821318, 2.0829, 0.110464, 2.0829, 0.110464, 0, 0
Line.RBT_1818930, 0.0768474, 0.003306959, 0.0768474, 0.003306959, 0, 0
Line.RBT_1828172, 0.1941541, 0.009914939, 0.1941541, 0.009914939, 0, 0
Line.RBT_1828170, 0.009311428, 7.122722E-005, 0.009311428, 7.122722E-005, 0, 0
Line.RBT_1828202, 0.3883352, 0.02034826, 0.3883352, 0.02034826, 0, 0
Line.RBT_1826114, 0.04633871, 0.001672996, 0.04633871, 0.001672996, 0, 0
Line.RBT_1826115, 0.2915454, 0.01478423, 0.2915454, 0.01478423, 0, 0
Line.RBT_1829718, 0.133776, 0.006686654, 0.133776, 0.006686654, 0, 0
Line.RBT_1830145, 0.2170087, 0.009881399, 0.2170087, 0.009881399, 0, 0
Line.RBT_1835762, -3.45841E-010, -0.00157803, -3.45841E-010, -0.00157803, 0, 0
Line.RBT_1834548, 0.04433904, 0.0006783964, 0.04433904, 0.0006783964, 0, 0
Line.RBT_1834925, -1.561164E-010, -0.000706644, -1.561164E-010, -0.000706644, 0, 0
Line.RBT_1834923, 0.06654877, 0.002901912, 0.06654877, 0.002901912, 0, 0
Line.RBT_1834706, 0.04352087, 0.0006558936, 0.04352087, 0.0006558936, 0, 0
Line.RBT_1832958, 0.001643466, -0.0001768634, 0.001643466, -0.0001768634, 0, 0
Line.RBT_1832959, 0.2871269, 0.01502489, 0.2871269, 0.01502489, 0, 0
Line.RBT_1832101, 0.1376537, 0.005306783, 0.1376537, 0.005306783, 0, 0
Line.RBT_1832355, 0.02010369, -0.0001436036, 0.02010369, -0.0001436036, 0, 0
Line.RBT_1829563, 0.01697541, -0.001554485, 0.01697541, -0.001554485, 0, 0
Line.RBT_1837004, 0.5776854, 0.0258804, 0.5776854, 0.0258804, 0, 0
Line.RBT_1807639, 0.05484681, 0.002338065, 0.05484681, 0.002338065, 0, 0
Line.RBT_1835453, 0.1089779, 0.003286006, 0.1089779, 0.003286006, 0, 0
Line.RBT_1835454, 0.01445362, -0.003907702, 0.01445362, -0.003907702, 0, 0
Line.RBT_1835026, 0.4595804, 0.02188478, 0.4595804, 0.02188478, 0, 0
Line.RBT_1809824, 0.5993944, 0.03071168, 0.5993944, 0.03071168, 0, 0
Line.RBT_1821164, 0.04224677, 0.00155468, 0.04224677, 0.00155468, 0, 0
Line.RBT_1823866, 0.07251059, 0.003077099, 0.07251059, 0.003077099, 0, 0
Line.RBT_1823867, 0.04793904, 0.001903456, 0.04793904, 0.001903456, 0, 0
Line.RBT_1835458, 0.1900671, 0.004802501, 0.1900671, 0.004802501, 0, 0
Line.RBT_1835674, 0.2414755, 0.007911211, 0.2414755, 0.007911211, 0, 0
Line.RBT_1822600, 0.01601749, 9.428632E-006, 0.01601749, 9.428632E-006, 0, 0
Line.RBT_1824775, 0.0211996, 0.0001872971, 0.0211996, 0.0001872971, 0, 0
Line.RBT_1809080, 0.06014471, 0.001724033, 0.06014471, 0.001724033, 0, 0
Line.RBT_1831241, 0.09921669, 0.004698196, 0.09921669, 0.004698196, 0, 0
Line.RBT_1830986, 0.1429573, 0.006196313, 0.1429573, 0.006196313, 0, 0
Line.RBT_1809059, 0.0233813, 0.0008141803, 0.0233813, 0.0008141803, 0, 0
Line.RBT_1809085, 0.08294853, 0.003225156, 0.08294853, 0.003225156, 0, 0
Line.RBT_1824086, 0.08767283, 0.003239788, 0.08767283, 0.003239788, 0, 0
Line.RBT_1822780, 1.343383E-010, -0.001146048, 1.343383E-010, -0.001146048, 0, 0
Line.RBT_1821312, 0.7830769, 0.04147084, 0.7830769, 0.04147084, 0, 0
Line.RBT_1820350, 0.04541352, 0.002187612, 0.04541352, 0.002187612, 0, 0
Line.RBT_1817600, 1.307839, 0.06610553, 1.307839, 0.06610553, 0, 0
Line.RBT_1818416, 0.7971948, 0.04192594, 0.7971948, 0.04192594, 0, 0
Line.RBT_1809859, 0.149252, 0.007256156, 0.149252, 0.007256156, 0, 0
Line.RBT_1808414, 0.001395164, -0.0009918247, 0.001395164, -0.0009918247, 0, 0
Line.RBT_1807740, 4.509294E-010, -0.0002858094, 4.509294E-010, -0.0002858094, 0, 0
Line.RBT_1807743, 0.1385062, 0.006031393, 0.1385062, 0.006031393, 0, 0
Line.RBT_1807744, 0.06723356, 0.002189587, 0.06723356, 0.002189587, 0, 0
Line.RBT_1807746, 0.008831054, 0.0002291476, 0.008831054, 0.0002291476, 0, 0
Line.RBT_1807747, 0.03234618, 0.001003694, 0.03234618, 0.001003694, 0, 0
Line.RBT_1807749, 0.006474515, -0.002644237, 0.006474515, -0.002644237, 0, 0
Line.RBT_1807751, 0.1603707, 0.007996934, 0.1603707, 0.007996934, 0, 0
Line.RBT_1807752, 0.4975272, 0.02579853, 0.4975272, 0.02579853, 0, 0
Line.RBT_1807753, 0.2813763, 0.01429395, 0.2813763, 0.01429395, 0, 0
Line.RBT_1807754, 0.09845584, 0.00444575, 0.09845584, 0.00444575, 0, 0
Line.RBT_1807899, 0.0003350094, -0.001033457, 0.0003350094, -0.001033457, 0, 0
Line.RBT_1828156, 0.01172235, 9.864176E-005, 0.01172235, 9.864176E-005, 0, 0
