Element,  Total(W), Total(var),  I2R(W), I2X(var), No-load(W), No-load(var)
Line.SMT_35734, 0.03661001, -32.7025, 0.03661001, -32.7025, 0, 0
Line.SMT_35735, 0.03528064, -31.49516, 0.03528064, -31.49516, 0, 0
Line.SMT_35736, 0.043253, -38.50317, 0.043253, -38.50317, 0, 0
Line.SMT_35737, 36.49947, -15.85711, 36.49947, -15.85711, 0, 0
Line.SMT_35738, 20.84393, -9.148512, 20.84393, -9.148512, 0, 0
Line.SMT_35739, 32.44845, -14.23744, 32.44845, -14.23744, 0, 0
Line.SMT_35740, 42.19486, -18.50594, 42.19486, -18.50594, 0, 0
Line.SMT_35741, 33.84921, -14.8392, 33.84921, -14.8392, 0, 0
Line.SMT_35742, 37.14744, -16.27339, 37.14744, -16.27339, 0, 0
Line.SMT_35743, 44.9099, -19.66465, 44.9099, -19.66465, 0, 0
Line.SMT_35744, 39.88734, -17.45691, 39.88734, -17.45691, 0, 0
Line.SMT_35745, 56.64467, -26.00549, 56.64467, -26.00549, 0, 0
Line.SMT_35746, 48.34171, -22.18044, 48.34171, -22.18044, 0, 0
Line.SMT_35747, 33.59193, -15.70763, 33.59193, -15.70763, 0, 0
Line.SMT_35748, 45.83559, -21.46369, 45.83559, -21.46369, 0, 0
Line.SMT_35749, 0.006531719, -39.06009, 0.006531719, -39.06009, 0, 0
Line.SMT_35750, 0.06056984, -53.9691, 0.06056984, -53.9691, 0, 0
Line.SMT_35751, 0.05743931, -51.23305, 0.05743931, -51.23305, 0, 0
Line.SMT_35752, 27.1262, -11.88772, 27.1262, -11.88772, 0, 0
Line.SMT_35753, 0.0006005628, -3.607623, 0.0006005628, -3.607623, 0, 0
Line.SMT_35754, 35.21056, -16.47619, 35.21056, -16.47619, 0, 0
Line.SMT_35755, 29.51771, -13.79297, 29.51771, -13.79297, 0, 0
Line.SMT_3579, 0.1190011, -2.143805, 0.1190011, -2.143805, 0, 0
Line.SMT_35829, 0.02124206, -20.11384, 0.02124206, -20.11384, 0, 0
Line.SMT_3590, 6.52904, -39.54921, 6.52904, -39.54921, 0, 0
Line.SMT_35945, 0.2497527, -33.94509, 0.2497527, -33.94509, 0, 0
Line.SMT_35946, 0.003897198, -22.61049, 0.003897198, -22.61049, 0, 0
Line.SMT_35947, 0.2186913, -29.7393, 0.2186913, -29.7393, 0, 0
Line.SMT_35948, 0.1842029, -22.00967, 0.1842029, -22.00967, 0, 0
Line.SMT_35949, 0.002836483, -85.30644, 0.002836483, -85.30644, 0, 0
Line.SMT_35950, 0.8455395, -77.31926, 0.8455395, -77.31926, 0, 0
Line.SMT_35951, 0.5801559, -53.00177, 0.5801559, -53.00177, 0, 0
Line.SMT_35952, 0.01301693, -1.188195, 0.01301693, -1.188195, 0, 0
Line.SMT_35953, 0.01281395, -1.175067, 0.01281395, -1.175067, 0, 0
Line.SMT_3596, 0.0002226713, -1.039814, 0.0002226713, -1.039814, 0, 0
Line.SMT_35967, 1.665279, -49.87242, 1.665279, -49.87242, 0, 0
Line.SMT_35969, 1.054768E-006, -47.10079, 1.054768E-006, -47.10079, 0, 0
Line.SMT_35970, 8.802915, -263.4715, 8.802915, -263.4715, 0, 0
Line.SMT_35975, 0.0009612051, -14.25143, 0.0009612051, -14.25143, 0, 0
Line.SMT_35976, 5.97162E-006, -7.759876, 5.97162E-006, -7.759876, 0, 0
Line.SMT_35977, 0.002283077, -32.31894, 0.002283077, -32.31894, 0, 0
Line.SMT_35978, 0.002278379, -31.71092, 0.002278379, -31.71092, 0, 0
Line.SMT_35980, 0.005908559, -44.04231, 0.005908559, -44.04231, 0, 0
Line.SMT_35981, 0.03943294, -38.01054, 0.03943294, -38.01054, 0, 0
Line.SMT_35982, 0.03081694, -29.66019, 0.03081694, -29.66019, 0, 0
Line.SMT_35983, 0.06088683, -44.36341, 0.06088683, -44.36341, 0, 0
Line.SMT_35984, 0.03825598, -36.9902, 0.03825598, -36.9902, 0, 0
Line.SMT_35985, 0.03284425, -31.70855, 0.03284425, -31.70855, 0, 0
Line.SMT_35986, 0.0004231932, -34.30138, 0.0004231932, -34.30138, 0, 0
Line.SMT_35987, 0.0006213222, -48.68852, 0.0006213222, -48.68852, 0, 0
Line.SMT_35988, 0.0006102681, -48.68856, 0.0006102681, -48.68856, 0, 0
Line.SMT_3599, 3.487347, -64.11139, 3.487347, -64.11139, 0, 0
Line.SMT_36001, 5.314796E-005, -22.4278, 5.314796E-005, -22.4278, 0, 0
Line.SMT_36047, 24.04171, -8.108033, 24.04171, -8.108033, 0, 0
Line.SMT_36048, 16.73237, -5.605378, 16.73237, -5.605378, 0, 0
Line.SMT_36105, 0.0004582934, -47.19514, 0.0004582934, -47.19514, 0, 0
Line.SMT_36106, 2.696226, -80.71168, 2.696226, -80.71168, 0, 0
Line.SMT_36264, 9.397823, -27.87379, 9.397823, -27.87379, 0, 0
Line.SMT_36265, 9.947524, -29.50795, 9.947524, -29.50795, 0, 0
Line.SMT_36282, 0.002083655, -135.3641, 0.002083655, -135.3641, 0, 0
Line.SMT_36372, 0.01024599, -78.94486, 0.01024599, -78.94486, 0, 0
Line.SMT_36373, 0.0003765608, -24.551, 0.0003765608, -24.551, 0, 0
Line.SMT_36374, 0.0001836362, -0.9927779, 0.0001836362, -0.9927779, 0, 0
Line.SMT_36384, 1.586637, -83.40825, 1.586637, -83.40825, 0, 0
Line.SMT_36385, 1.459068, -81.25211, 1.459068, -81.25211, 0, 0
Line.SMT_36386, 1.200928, -66.83038, 1.200928, -66.83038, 0, 0
Line.SMT_36387, 1.312072, -72.96738, 1.312072, -72.96738, 0, 0
Line.SMT_36388, 1.280071, -71.13928, 1.280071, -71.13928, 0, 0
Line.SMT_36389, 4.075245, -244.9242, 4.075245, -244.9242, 0, 0
Line.SMT_36390, 1.457455, -87.44906, 1.457455, -87.44906, 0, 0
Line.SMT_36391, 0.03146116, -1.655162, 0.03146116, -1.655162, 0, 0
Line.SMT_36392, 1.281577, -71.4191, 1.281577, -71.4191, 0, 0
Line.SMT_36393, 0.1585094, -26.4886, 0.1585094, -26.4886, 0, 0
Line.SMT_36394, 0.1952972, -32.74945, 0.1952972, -32.74945, 0, 0
Line.SMT_36395, 0.2936049, -49.15527, 0.2936049, -49.15527, 0, 0
Line.SMT_36396, 0.4398412, -73.55784, 0.4398412, -73.55784, 0, 0
Line.SMT_36397, 0.4074757, -68.05889, 0.4074757, -68.05889, 0, 0
Line.SMT_36398, 0.3428081, -57.13425, 0.3428081, -57.13425, 0, 0
Line.SMT_36399, 0.3403842, -58.99976, 0.3403842, -58.99976, 0, 0
Line.SMT_3640, 11.35362, -68.75999, 11.35362, -68.75999, 0, 0
Line.SMT_36400, 0.341773, -59.17519, 0.341773, -59.17519, 0, 0
Line.SMT_36402, 0.3008502, -50.41272, 0.3008502, -50.41272, 0, 0
Line.SMT_36403, 0.3446572, -57.5019, 0.3446572, -57.5019, 0, 0
Line.SMT_36404, 0.4369608, -73.0871, 0.4369608, -73.0871, 0, 0
Line.SMT_36405, 0.3253929, -56.46189, 0.3253929, -56.46189, 0, 0
Line.SMT_36407, 0.04348572, -32.01321, 0.04348572, -32.01321, 0, 0
Line.SMT_36410, 0.01684986, -0.8862861, 0.01684986, -0.8862861, 0, 0
Line.SMT_3646, 15.8258, -26.5567, 15.8258, -26.5567, 0, 0
Line.SMT_36552, 7.832238E-005, -6.767539, 7.832238E-005, -6.767539, 0, 0
Line.SMT_36553, 0.0002686002, -21.71646, 0.0002686002, -21.71646, 0, 0
Line.SMT_36554, 0.0003063765, -24.25941, 0.0003063765, -24.25941, 0, 0
Line.SMT_36555, 0.0002057698, -17.86405, 0.0002057698, -17.86405, 0, 0
Line.SMT_36556, 0.0002610922, -21.5033, 0.0002610922, -21.5033, 0, 0
Line.SMT_3657, 5.345499, -15.86436, 5.345499, -15.86436, 0, 0
Line.SMT_36570, 0.0003609185, -39.37349, 0.0003609185, -39.37349, 0, 0
Line.SMT_36571, 0.0004642783, -50.13454, 0.0004642783, -50.13454, 0, 0
Line.SMT_36572, 0.000507794, -53.78546, 0.000507794, -53.78546, 0, 0
Line.SMT_36573, 3.191723E-005, -3.19458, 3.191723E-005, -3.19458, 0, 0
Line.SMT_36574, 0.0001444467, -21.46893, 0.0001444467, -21.46893, 0, 0
Line.SMT_36575, 9.90622E-005, -14.37816, 9.90622E-005, -14.37816, 0, 0
Line.SMT_36576, 0.0001305325, -18.53008, 0.0001305325, -18.53008, 0, 0
Line.SMT_36605, 0.0002765239, -25.19627, 0.0002765239, -25.19627, 0, 0
Line.SMT_36606, 0.0001885497, -16.77846, 0.0001885497, -16.77846, 0, 0
Line.SMT_36607, 9.425487E-005, -8.235497, 9.425487E-005, -8.235497, 0, 0
Line.SMT_3661, 4.701672E-006, -8.701761, 4.701672E-006, -8.701761, 0, 0
Line.SMT_3663, 9.758099E-006, -22.25302, 9.758099E-006, -22.25302, 0, 0
Line.SMT_36639, 0.0005647574, -29.35928, 0.0005647574, -29.35928, 0, 0
Line.SMT_3664, 6.427617E-006, -23.18752, 6.427617E-006, -23.18752, 0, 0
Line.SMT_3665, 4.511622E-006, -30.14803, 4.511622E-006, -30.14803, 0, 0
Line.SMT_3666, 1.943378E-006, -29.27405, 1.943378E-006, -29.27405, 0, 0
Line.SMT_3667, 6.351454E-007, -12.74227, 6.351454E-007, -12.74227, 0, 0
Line.SMT_3668, 3.321796E-006, -0.6678157, 3.321796E-006, -0.6678157, 0, 0
Line.SMT_36702, 0.002753627, -46.32454, 0.002753627, -46.32454, 0, 0
Line.SMT_36703, 0.002986871, -49.79097, 0.002986871, -49.79097, 0, 0
Line.SMT_36704, 0.004306049, -70.96314, 0.004306049, -70.96314, 0, 0
Line.SMT_36705, 0.000188303, -3.173193, 0.000188303, -3.173193, 0, 0
Line.SMT_36706, 0.00089312, -11.89131, 0.00089312, -11.89131, 0, 0
Line.SMT_36707, 0.0008697347, -11.6421, 0.0008697347, -11.6421, 0, 0
Line.SMT_3672, 7.25217, -43.91153, 7.25217, -43.91153, 0, 0
Line.SMT_36780, 0.0001482312, -10.88535, 0.0001482312, -10.88535, 0, 0
Line.SMT_3683, 17.75771, -48.02477, 17.75771, -48.02477, 0, 0
Line.SMT_36838, 0.1000986, -27.27661, 0.1000986, -27.27661, 0, 0
Line.SMT_36839, 0.01184291, -71.54183, 0.01184291, -71.54183, 0, 0
Line.SMT_36840, 0.006886619, -40.7577, 0.006886619, -40.7577, 0, 0
Line.SMT_36841, 0.1593934, -29.96167, 0.1593934, -29.96167, 0, 0
Line.SMT_36842, 0.00532699, -32.32688, 0.00532699, -32.32688, 0, 0
Line.SMT_36843, 0.01713315, -102.7059, 0.01713315, -102.7059, 0, 0
Line.SMT_36844, 0.01082229, -64.37724, 0.01082229, -64.37724, 0, 0
Line.SMT_3690, -2.690988E-007, -37.56497, -2.690988E-007, -37.56497, 0, 0
Line.SMT_36923, 0.01338592, -54.96883, 0.01338592, -54.96883, 0, 0
Line.SMT_36924, 0.01343379, -54.90274, 0.01343379, -54.90274, 0, 0
Line.SMT_36925, 0.01701881, -69.17477, 0.01701881, -69.17477, 0, 0
Line.SMT_3694, 0.0004269851, -33.4567, 0.0004269851, -33.4567, 0, 0
Line.SMT_36961, 0.001168967, -59.90511, 0.001168967, -59.90511, 0, 0
Line.SMT_36962, 0.001052951, -54.66778, 0.001052951, -54.66778, 0, 0
Line.SMT_36965, 7.750178E-005, -25.40084, 7.750178E-005, -25.40084, 0, 0
Line.SMT_36966, 0.0001609328, -50.97662, 0.0001609328, -50.97662, 0, 0
Line.SMT_3702, 0.9166708, -29.13681, 0.9166708, -29.13681, 0, 0
Line.SMT_3703, 13.49181, -84.17566, 13.49181, -84.17566, 0, 0
Line.SMT_3714, 5.368392, -62.43322, 5.368392, -62.43322, 0, 0
Line.SMT_37160, 0.1165135, -75.75797, 0.1165135, -75.75797, 0, 0
Line.SMT_37161, 0.08340981, -54.35032, 0.08340981, -54.35032, 0, 0
Line.SMT_37162, 0.03039931, -20.40587, 0.03039931, -20.40587, 0, 0
Line.SMT_37163, 0.002304856, -1.55299, 0.002304856, -1.55299, 0, 0
Line.SMT_37164, 0.0837507, -56.03324, 0.0837507, -56.03324, 0, 0
Line.SMT_37165, 0.0685335, -45.77109, 0.0685335, -45.77109, 0, 0
Line.SMT_37166, 0.07843906, -52.29718, 0.07843906, -52.29718, 0, 0
Line.SMT_37167, 0.07067927, -47.04148, 0.07067927, -47.04148, 0, 0
Line.SMT_37168, 0.06205065, -41.2355, 0.06205065, -41.2355, 0, 0
Line.SMT_37169, 0.07656242, -50.79532, 0.07656242, -50.79532, 0, 0
Line.SMT_37170, 0.07915548, -52.41985, 0.07915548, -52.41985, 0, 0
Line.SMT_37171, 0.07304218, -48.28479, 0.07304218, -48.28479, 0, 0
Line.SMT_37172, 0.02319023, -36.44439, 0.02319023, -36.44439, 0, 0
Line.SMT_37173, 0.02236373, -35.10081, 0.02236373, -35.10081, 0, 0
Line.SMT_37174, 0.02103899, -32.97736, 0.02103899, -32.97736, 0, 0
Line.SMT_37175, 0.02103251, -32.93139, 0.02103251, -32.93139, 0, 0
Line.SMT_37176, 0.02243855, -35.08739, 0.02243855, -35.08739, 0, 0
Line.SMT_37177, 0.06135976, -40.24401, 0.06135976, -40.24401, 0, 0
Line.SMT_37178, 0.06168993, -40.40096, 0.06168993, -40.40096, 0, 0
Line.SMT_37179, 0.07774815, -50.83166, 0.07774815, -50.83166, 0, 0
Line.SMT_37180, 0.0504879, -32.95711, 0.0504879, -32.95711, 0, 0
Line.SMT_37181, 0.08448171, -55.05693, 0.08448171, -55.05693, 0, 0
Line.SMT_37182, 0.09062585, -58.93512, 0.09062585, -58.93512, 0, 0
Line.SMT_37183, 0.09530546, -61.83696, 0.09530546, -61.83696, 0, 0
Line.SMT_37184, 0.09121172, -59.04518, 0.09121172, -59.04518, 0, 0
Line.SMT_3721, 1.535544, -57.42964, 1.535544, -57.42964, 0, 0
Line.SMT_37217, 0.0008314022, -15.11942, 0.0008314022, -15.11942, 0, 0
Line.SMT_37218, 0.0006654834, -12.00857, 0.0006654834, -12.00857, 0, 0
Line.SMT_37219, 0.0004084048, -7.341191, 0.0004084048, -7.341191, 0, 0
Line.SMT_37220, 0.0009219489, -16.44163, 0.0009219489, -16.44163, 0, 0
Line.SMT_37223, 1.330029E-005, -56.65993, 1.330029E-005, -56.65993, 0, 0
Line.SMT_37224, 3.544249E-006, -36.11376, 3.544249E-006, -36.11376, 0, 0
Line.SMT_37225, 3.679717E-005, -58.83764, 3.679717E-005, -58.83764, 0, 0
Line.SMT_37226, -2.991215E-006, -0.5160212, -2.991215E-006, -0.5160212, 0, 0
Line.SMT_37227, 8.613866E-006, -0.2142767, 8.613866E-006, -0.2142767, 0, 0
Line.SMT_37299, 0.0006101818, -58.37792, 0.0006101818, -58.37792, 0, 0
Line.SMT_3730, 0.001679503, -25.89399, 0.001679503, -25.89399, 0, 0
Line.SMT_37300, 0.0007686334, -72.18211, 0.0007686334, -72.18211, 0, 0
Line.SMT_37301, 0.0004160699, -38.48791, 0.0004160699, -38.48791, 0, 0
Line.SMT_37302, 0.0006126435, -55.67595, 0.0006126435, -55.67595, 0, 0
Line.SMT_37303, 0.0006660874, -59.18433, 0.0006660874, -59.18433, 0, 0
Line.SMT_37304, 0.0008051441, -47.43922, 0.0008051441, -47.43922, 0, 0
Line.SMT_37305, 2.380377E-005, -5.862723, 2.380377E-005, -5.862723, 0, 0
Line.SMT_3732, 2.862031, -26.06929, 2.862031, -26.06929, 0, 0
Line.SMT_3735, 0.00062191, -32.90419, 0.00062191, -32.90419, 0, 0
Line.SMT_3736, 38.41601, -67.82202, 38.41601, -67.82202, 0, 0
Line.SMT_37372, 0.5695566, -177.2434, 0.5695566, -177.2434, 0, 0
Line.SMT_37373, 0.2200199, -78.28577, 0.2200199, -78.28577, 0, 0
Line.SMT_37374, 0.2086012, -74.11879, 0.2086012, -74.11879, 0, 0
Line.SMT_37375, 0.1332946, -81.80364, 0.1332946, -81.80364, 0, 0
Line.SMT_37376, 0.05456336, -33.42479, 0.05456336, -33.42479, 0, 0
Line.SMT_37377, 0.01174807, -60.45026, 0.01174807, -60.45026, 0, 0
Line.SMT_37378, 0.01354411, -69.48477, 0.01354411, -69.48477, 0, 0
Line.SMT_37379, 0.01175057, -60.08922, 0.01175057, -60.08922, 0, 0
Line.SMT_37380, 0.009018612, -45.99287, 0.009018612, -45.99287, 0, 0
Line.SMT_37381, 0.01411464, -71.75258, 0.01411464, -71.75258, 0, 0
Line.SMT_37382, 0.3040255, -214.9821, 0.3040255, -214.9821, 0, 0
Line.SMT_37383, 0.06910339, -48.7217, 0.06910339, -48.7217, 0, 0
Line.SMT_37384, 0.00856871, -39.16795, 0.00856871, -39.16795, 0, 0
Line.SMT_37385, 0.007004523, -36.1129, 0.007004523, -36.1129, 0, 0
Line.SMT_37386, 6.38127E-006, -25.73984, 6.38127E-006, -25.73984, 0, 0
Line.SMT_37387, 0.02162635, -31.66164, 0.02162635, -31.66164, 0, 0
Line.SMT_37388, 0.0374401, -16.04702, 0.0374401, -16.04702, 0, 0
Line.SMT_37389, 0.05967747, -42.03736, 0.05967747, -42.03736, 0, 0
Line.SMT_37390, 0.0003333444, -0.4824026, 0.0003333444, -0.4824026, 0, 0
Line.SMT_37391, 0.05397165, -33.08421, 0.05397165, -33.08421, 0, 0
Line.SMT_37392, -4.567275E-006, -0.4542898, -4.567275E-006, -0.4542898, 0, 0
Line.SMT_37393, 0.05471017, -17.05409, 0.05471017, -17.05409, 0, 0
Line.SMT_37394, 0.003944319, -1.237846, 0.003944319, -1.237846, 0, 0
Line.SMT_37395, 0.008678093, -44.82651, 0.008678093, -44.82651, 0, 0
Line.SMT_37396, 0.002280952, -56.63707, 0.002280952, -56.63707, 0, 0
Line.SMT_37397, 0.002781163, -68.88493, 0.002781163, -68.88493, 0, 0
Line.SMT_37398, 0.001453351, -35.88489, 0.001453351, -35.88489, 0, 0
Line.SMT_37399, 0.001917892, -47.24107, 0.001917892, -47.24107, 0, 0
Line.SMT_3740, 3.796964, -44.15, 3.796964, -44.15, 0, 0
Line.SMT_37400, 0.00159533, -39.16972, 0.00159533, -39.16972, 0, 0
Line.SMT_37401, 6.850798E-005, -25.11246, 6.850798E-005, -25.11246, 0, 0
Line.SMT_37402, 4.515443E-005, -16.8378, 4.515443E-005, -16.8378, 0, 0
Line.SMT_37403, 0.001269199, -55.53551, 0.001269199, -55.53551, 0, 0
Line.SMT_37404, 0.001195421, -56.4272, 0.001195421, -56.4272, 0, 0
Line.SMT_37405, 0.0006420103, -30.06913, 0.0006420103, -30.06913, 0, 0
Line.SMT_37406, 1.292802E-005, -32.13471, 1.292802E-005, -32.13471, 0, 0
Line.SMT_37407, 1.109984E-005, -30.18079, 1.109984E-005, -30.18079, 0, 0
Line.SMT_37408, 1.934667E-005, -58.47323, 1.934667E-005, -58.47323, 0, 0
Line.SMT_37409, 3.113049E-005, -100.2923, 3.113049E-005, -100.2923, 0, 0
Line.SMT_37410, 2.094814E-005, -86.69371, 2.094814E-005, -86.69371, 0, 0
Line.SMT_37411, 1.078222E-005, -82.68096, 1.078222E-005, -82.68096, 0, 0
Line.SMT_37412, 3.303152E-006, -24.51579, 3.303152E-006, -24.51579, 0, 0
Line.SMT_37413, 6.133427E-006, -67.58726, 6.133427E-006, -67.58726, 0, 0
Line.SMT_37414, 0.001073328, -0.4583037, 0.001073328, -0.4583037, 0, 0
Line.SMT_3742, 16.95002, -53.27295, 16.95002, -53.27295, 0, 0
Line.SMT_3743, 0.01787288, -39.07031, 0.01787288, -39.07031, 0, 0
Line.SMT_37434, 3.27027E-006, -23.38463, 3.27027E-006, -23.38463, 0, 0
Line.SMT_37435, 1.948616E-006, -16.50393, 1.948616E-006, -16.50393, 0, 0
Line.SMT_3744, 0.001174515, -71.33373, 0.001174515, -71.33373, 0, 0
Line.SMT_3745, 0.02688776, -56.15274, 0.02688776, -56.15274, 0, 0
Line.SMT_37458, 6.324153E-005, -28.91488, 6.324153E-005, -28.91488, 0, 0
Line.SMT_37459, 0.002799307, -44.97913, 0.002799307, -44.97913, 0, 0
Line.SMT_37460, 0.002833772, -44.5232, 0.002833772, -44.5232, 0, 0
Line.SMT_37461, 0.000702856, -53.84099, 0.000702856, -53.84099, 0, 0
Line.SMT_37462, 2.418732E-005, -0.278243, 2.418732E-005, -0.278243, 0, 0
Line.SMT_37463, 4.046025E-005, -0.3395864, 4.046025E-005, -0.3395864, 0, 0
Line.SMT_3749, 0.03549271, -55.73744, 0.03549271, -55.73744, 0, 0
Line.SMT_37503, 4.320428E-006, -9.764385, 4.320428E-006, -9.764385, 0, 0
Line.SMT_37504, 5.665689E-006, -16.13141, 5.665689E-006, -16.13141, 0, 0
Line.SMT_37505, 3.929645E-006, -14.29346, 3.929645E-006, -14.29346, 0, 0
Line.SMT_37506, 4.585212E-006, -25.15009, 4.585212E-006, -25.15009, 0, 0
Line.SMT_37507, 2.484223E-006, -21.53779, 2.484223E-006, -21.53779, 0, 0
Line.SMT_37508, 1.525318E-006, -18.50013, 1.525318E-006, -18.50013, 0, 0
Line.SMT_37509, 2.659028E-006, -0.3355636, 2.659028E-006, -0.3355636, 0, 0
Line.SMT_3752, 0.001910558, -50.06334, 0.001910558, -50.06334, 0, 0
Line.SMT_37529, 4.377519, -130.1582, 4.377519, -130.1582, 0, 0
Line.SMT_37530, 0.5732089, -54.38864, 0.5732089, -54.38864, 0, 0
Line.SMT_3754, 0.3492333, -103.5763, 0.3492333, -103.5763, 0, 0
Line.SMT_3756, 22.15714, -20.16501, 22.15714, -20.16501, 0, 0
Line.SMT_3757, 7.155663E-007, -0.4066812, 7.155663E-007, -0.4066812, 0, 0
Line.SMT_3761, 0.0008795533, -20.81621, 0.0008795533, -20.81621, 0, 0
Line.SMT_3767, 0.1542475, -48.99702, 0.1542475, -48.99702, 0, 0
Line.SMT_37739, 3.512491E-006, -0.6301471, 3.512491E-006, -0.6301471, 0, 0
Line.SMT_37740, 3.645273E-005, -10.34181, 3.645273E-005, -10.34181, 0, 0
Line.SMT_37773, 4.392119E-005, -12.89293, 4.392119E-005, -12.89293, 0, 0
Line.SMT_3778, 0.0123174, -45.47379, 0.0123174, -45.47379, 0, 0
Line.SMT_3779, 1.113446, -54.94214, 1.113446, -54.94214, 0, 0
Line.SMT_3780, 0.0005374323, -28.65033, 0.0005374323, -28.65033, 0, 0
Line.SMT_3783, 0.001947669, -14.46935, 0.001947669, -14.46935, 0, 0
Line.SMT_3784, 20.12511, -47.83067, 20.12511, -47.83067, 0, 0
Line.SMT_3785, 0.0008973572, -23.09031, 0.0008973572, -23.09031, 0, 0
Line.SMT_3786, 0.1458189, -67.0289, 0.1458189, -67.0289, 0, 0
Line.SMT_3789, 0.00339102, -21.10947, 0.00339102, -21.10947, 0, 0
Line.SMT_3790, 0.003111352, -22.97948, 0.003111352, -22.97948, 0, 0
Line.SMT_3800, 21.01781, -49.93997, 21.01781, -49.93997, 0, 0
Line.SMT_3804, 5.807087, -67.54978, 5.807087, -67.54978, 0, 0
Line.SMT_3809, 0.00545191, -33.70127, 0.00545191, -33.70127, 0, 0
Line.SMT_3811, 33.91282, -25.41099, 33.91282, -25.41099, 0, 0
Line.SMT_3812, 0.01416664, -66.19905, 0.01416664, -66.19905, 0, 0
Line.SMT_3817, 24.20948, -33.12641, 24.20948, -33.12641, 0, 0
Line.SMT_3820, 0.001341495, -67.11799, 0.001341495, -67.11799, 0, 0
Line.SMT_3821, 0.005987862, -11.25447, 0.005987862, -11.25447, 0, 0
Line.SMT_3822, 0.005745006, -35.419, 0.005745006, -35.419, 0, 0
Line.SMT_38225, 8.892893E-005, -29.36338, 8.892893E-005, -29.36338, 0, 0
Line.SMT_38228, 18.69309, -35.11445, 18.69309, -35.11445, 0, 0
Line.SMT_38229, 17.39166, -32.68163, 17.39166, -32.68163, 0, 0
Line.SMT_38230, 9.509678, -17.86746, 9.509678, -17.86746, 0, 0
Line.SMT_38231, 4.792339, -9.003471, 4.792339, -9.003471, 0, 0
Line.SMT_38232, 0.001404769, -48.5121, 0.001404769, -48.5121, 0, 0
Line.SMT_38238, 28.63304, -28.73616, 28.63304, -28.73616, 0, 0
Line.SMT_38239, 0.0005696785, -42.01098, 0.0005696785, -42.01098, 0, 0
Line.SMT_38240, -1.987874E-006, -1.547996, -1.987874E-006, -1.547996, 0, 0
Line.SMT_38241, 21.07002, -21.15046, 21.07002, -21.15046, 0, 0
Line.SMT_38250, 1.878218E-005, -18.61428, 1.878218E-005, -18.61428, 0, 0
Line.SMT_38251, 8.756421E-006, -8.599309, 8.756421E-006, -8.599309, 0, 0
Line.SMT_3828, 23.8348, -21.68641, 23.8348, -21.68641, 0, 0
Line.SMT_38329, 0.2904973, -108.9132, 0.2904973, -108.9132, 0, 0
Line.SMT_3839, 3.811696E-005, -16.94381, 3.811696E-005, -16.94381, 0, 0
Line.SMT_3840, 0.04358141, -41.70713, 0.04358141, -41.70713, 0, 0
Line.SMT_3841, 0.032282, -55.54158, 0.032282, -55.54158, 0, 0
Line.SMT_3844, 0.009942413, -46.30585, 0.009942413, -46.30585, 0, 0
Line.SMT_3850, 0.04877076, -37.96685, 0.04877076, -37.96685, 0, 0
Line.SMT_3853, 5.347217E-005, -38.73676, 5.347217E-005, -38.73676, 0, 0
Line.SMT_38557, 5.083994E-005, -49.03885, 5.083994E-005, -49.03885, 0, 0
Line.SMT_38558, 4.999878E-005, -50.24759, 4.999878E-005, -50.24759, 0, 0
Line.SMT_38559, 9.525751E-006, -63.62902, 9.525751E-006, -63.62902, 0, 0
Line.SMT_38560, 5.472397E-006, -66.48004, 5.472397E-006, -66.48004, 0, 0
Line.SMT_38561, 2.712735E-006, -66.57857, 2.712735E-006, -66.57857, 0, 0
Line.SMT_38571, 0.002750062, -171.0962, 0.002750062, -171.0962, 0, 0
Line.SMT_38572, 0.0006180574, -45.55041, 0.0006180574, -45.55041, 0, 0
Line.SMT_38573, 0.000460008, -33.6592, 0.000460008, -33.6592, 0, 0
Line.SMT_38574, 0.0005557147, -40.387, 0.0005557147, -40.387, 0, 0
Line.SMT_38575, 0.0009552048, -68.45304, 0.0009552048, -68.45304, 0, 0
Line.SMT_38576, 0.001023389, -72.025, 0.001023389, -72.025, 0, 0
Line.SMT_38577, 0.0008269364, -57.23991, 0.0008269364, -57.23991, 0, 0
Line.SMT_38578, 0.0007682498, -52.19066, 0.0007682498, -52.19066, 0, 0
Line.SMT_38579, 0.0007616687, -50.86789, 0.0007616687, -50.86789, 0, 0
Line.SMT_38580, 0.0009949465, -32.50646, 0.0009949465, -32.50646, 0, 0
Line.SMT_38581, 0.0006181051, -20.2689, 0.0006181051, -20.2689, 0, 0
Line.SMT_38582, 0.0003778559, -24.59269, 0.0003778559, -24.59269, 0, 0
Line.SMT_38583, 0.0002462309, -15.70759, 0.0002462309, -15.70759, 0, 0
Line.SMT_38584, 7.298412E-005, -2.707791, 7.298412E-005, -2.707791, 0, 0
Line.SMT_38585, 0.0008863958, -28.7471, 0.0008863958, -28.7471, 0, 0
Line.SMT_38586, 0.0001848724, -11.6088, 0.0001848724, -11.6088, 0, 0
Line.SMT_38597, 0.0263753, -45.52757, 0.0263753, -45.52757, 0, 0
Line.SMT_38598, 0.04101331, -70.69704, 0.04101331, -70.69704, 0, 0
Line.SMT_38599, 0.03238711, -55.74198, 0.03238711, -55.74198, 0, 0
Line.SMT_38600, 0.02608547, -48.57348, 0.02608547, -48.57348, 0, 0
Line.SMT_38601, 0.03185223, -59.22143, 0.03185223, -59.22143, 0, 0
Line.SMT_38602, 0.0008953549, -60.29817, 0.0008953549, -60.29817, 0, 0
